Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[23]     1.9    0.00    0.41       1         WSmaze::WSmaze(WorldState*) [23]
                0.41    0.00       1/1           WSmaze::createSensor() [22]
-----------------------------------------------
                0.02    0.21    1644/1644        WorldState::update() [13]
[24]     1.1    0.02    0.21    1644         WSmaze::doErodesAndDilates() [24]
                0.12    0.00    4932/4932        WSmaze::erode(char (*) [280], char (*) [280]) [31]
                0.09    0.00    4932/4932        WSmaze::dilate(char (*) [280], char (*) [280]) [32]
-----------------------------------------------
                0.00    0.20    1644/1644        WorldState::update() [13]
[25]     0.9    0.00    0.20    1644         WSmaze::update() [25]
                0.09    0.00    1644/1644        WSmaze::clearCanGoWithMouseMatrix() [33]
                0.06    0.00    1644/1644        WSmaze::clearGoodToGoMouseMatrix() [34]
                0.04    0.00    1644/1644        WSmaze::clearIsKnownMatrix() [36]
                0.00    0.01    1644/1644        WSmaze::applyAllSensors() [42]
-----------------------------------------------
                0.00    0.19     509/509         Meditator::actionGoToStart() [7]
[26]     0.9    0.00    0.19     509         Meditator::decideBeaconToReturn() [26]
                0.03    0.16      12/504         Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.00     486/8269        Log::writeDebug(char const*) [57]
                0.00    0.00      24/2206        WorldState::setPlan(Plan*) [65]
                0.00    0.00      12/1040        WSbeacon::getPosition() [100]
                0.00    0.00      12/2996        Plan::CyclesUntilObjective() [63]
-----------------------------------------------
                0.19    0.00 9192163/9192163     Plan::tryWayToPoint(int) [28]
[27]     0.9    0.19    0.00 9192163         WSmaze::goodToOptimizeWithMouse(int, int) [27]
-----------------------------------------------
                0.00    0.19  283304/283304      Plan::optimizeRoute() [29]
[28]     0.9    0.00    0.19  283304         Plan::tryWayToPoint(int) [28]
                0.19    0.00 9192163/9192163     WSmaze::goodToOptimizeWithMouse(int, int) [27]
-----------------------------------------------
                0.00    0.06     504/1529        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.13    1025/1529        Plan::wayTo(Position const&, Position const&) [4]
[29]     0.9    0.00    0.19    1529         Plan::optimizeRoute() [29]
                0.00    0.19  283304/283304      Plan::tryWayToPoint(int) [28]
                0.00    0.00       4/17          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [109]
-----------------------------------------------
                0.06    0.00 8218803/18160575     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.07    0.00 9941772/18160575     Plan::wayTo(Position const&, Position const&) [4]
[30]     0.6    0.13    0.00 18160575         Path::update(Path*, double) [30]
-----------------------------------------------
                0.12    0.00    4932/4932        WSmaze::doErodesAndDilates() [24]
[31]     0.6    0.12    0.00    4932         WSmaze::erode(char (*) [280], char (*) [280]) [31]
-----------------------------------------------
                0.09    0.00    4932/4932        WSmaze::doErodesAndDilates() [24]
[32]     0.4    0.09    0.00    4932         WSmaze::dilate(char (*) [280], char (*) [280]) [32]
-----------------------------------------------
                0.09    0.00    1644/1644        WSmaze::update() [25]
[33]     0.4    0.09    0.00    1644         WSmaze::clearCanGoWithMouseMatrix() [33]
-----------------------------------------------
                0.06    0.00    1644/1644        WSmaze::update() [25]
[34]     0.3    0.06    0.00    1644         WSmaze::clearGoodToGoMouseMatrix() [34]
-----------------------------------------------
                0.02    0.00 11564766/25321838     Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.02    0.00 13757072/25321838     Plan::wayTo(Position const&, Position const&) [4]
[35]     0.2    0.04    0.00 25321838         Heap::isEmpty() [35]
-----------------------------------------------
                0.04    0.00    1644/1644        WSmaze::update() [25]
[36]     0.2    0.04    0.00    1644         WSmaze::clearIsKnownMatrix() [36]
-----------------------------------------------
                                                 <spontaneous>
[37]     0.2    0.04    0.00                 WSmaze::nearWall(int, int) [37]
-----------------------------------------------
                0.03    0.00    1647/1647        WorldState::update() [13]
[38]     0.1    0.03    0.00    1647         WSbeaconsearch::update() [38]
                0.00    0.00     230/52551358     WSmaze::goodToGoWithMouse(int, int) [10]
-----------------------------------------------
                0.00    0.03       3/3           Meditator::bestAction() [3]
[39]     0.1    0.00    0.03       3         Meditator::actionSearchBeacon() [39]
                0.00    0.02       2/1021        Plan::wayTo(Position const&) [5]
                0.00    0.01       1/1009        Meditator::actionGoToBeacon() [6]
                0.00    0.00       4/2206        WorldState::setPlan(Plan*) [65]
                0.00    0.00       3/1521        WSsensors::CollidedRecently() [95]
                0.00    0.00       2/2           WSbeaconsearch::getProbableBeaconPos() [113]
-----------------------------------------------
                                                 <spontaneous>
[40]     0.1    0.02    0.00                 gui(void*) [40]
-----------------------------------------------
                0.01    0.00    2958/2958        WSmaze::applyAllSensors() [42]
[41]     0.0    0.01    0.00    2958         WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double) [41]
-----------------------------------------------
                0.00    0.01    1644/1644        WSmaze::update() [25]
[42]     0.0    0.00    0.01    1644         WSmaze::applyAllSensors() [42]
                0.01    0.00    2958/2958        WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double) [41]
                0.00    0.00    2814/2814        WSmaze::applySensor(double, double, double) [64]
                0.00    0.00     818/818         WSmaze::applySensorMatrix(int, double, double, double, double, double) [101]
-----------------------------------------------
                0.01    0.00       1/1           Meditator::Meditator(WorldState*, MotorController*) [44]
[43]     0.0    0.01    0.00       1         Plan::Plan(WorldState*, MotorController*) [43]
                0.00    0.00  156800/156800      Path::init(DiscretePosition const&) [54]
-----------------------------------------------
                0.00    0.01       1/1           Mouse::Mouse(int, char**) [15]
[44]     0.0    0.00    0.01       1         Meditator::Meditator(WorldState*, MotorController*) [44]
                0.01    0.00       1/1           Plan::Plan(WorldState*, MotorController*) [43]
-----------------------------------------------
                                                 <spontaneous>
[45]     0.0    0.01    0.00                 WSmaze::inSmallMazeMatrixBounds(int, int) [45]
-----------------------------------------------
                                                 <spontaneous>
[46]     0.0    0.01    0.00                 __tcf_0 [46]
-----------------------------------------------
                0.00    0.00  156800/156800      Plan::Plan(WorldState*, MotorController*) [43]
[54]     0.0    0.00    0.00  156800         Path::init(DiscretePosition const&) [54]
-----------------------------------------------
                0.00    0.00       1/12338       Meditator::actionGoToStart() [7]
                0.00    0.00      19/12338       MotorController::dockXY(double, double) [108]
                0.00    0.00     116/12338       Meditator::bestAction() [3]
                0.00    0.00    1529/12338       MotorController::goToXY(double, double) [92]
                0.00    0.00    1632/12338       MotorController::requestSensors(SensorRequest) [85]
                0.00    0.00    9041/12338       WSposition::update() [80]
[55]     0.0    0.00    0.00   12338         WSmotors::getInertiaLeft(int) [55]
-----------------------------------------------
                0.00    0.00       1/12338       Meditator::actionGoToStart() [7]
                0.00    0.00      19/12338       MotorController::dockXY(double, double) [108]
                0.00    0.00     116/12338       Meditator::bestAction() [3]
                0.00    0.00    1529/12338       MotorController::goToXY(double, double) [92]
                0.00    0.00    1632/12338       MotorController::requestSensors(SensorRequest) [85]
                0.00    0.00    9041/12338       WSposition::update() [80]
[56]     0.0    0.00    0.00   12338         WSmotors::getInertiaRight(int) [56]
-----------------------------------------------
                0.00    0.00       1/8269        WSsensors::update() [81]
                0.00    0.00     438/8269        WSbeacon::update(bool) [14]
                0.00    0.00     486/8269        Meditator::decideBeaconToReturn() [26]
                0.00    0.00     489/8269        Meditator::actionGoToStart() [7]
                0.00    0.00    1362/8269        MotorController::goToXY(double, double) [92]
                0.00    0.00    1517/8269        MotorController::drive(Action*, SensorRequest) [88]
                0.00    0.00    1646/8269        WorldState::update() [13]
                0.00    0.00    2330/8269        WSposition::update() [80]
[57]     0.0    0.00    0.00    8269         Log::writeDebug(char const*) [57]
-----------------------------------------------
                0.00    0.00    6588/6588        WSsensors::update() [81]
[58]     0.0    0.00    0.00    6588         GetObstacleSensor(int) [58]
-----------------------------------------------
                0.00    0.00    6588/6588        WSsensors::update() [81]
[59]     0.0    0.00    0.00    6588         IsObstacleSensorValid(int) [59]
-----------------------------------------------
                0.00    0.00    1631/3263        MotorController::drive(Action*, SensorRequest) [88]
                0.00    0.00    1632/3263        MotorController::requestSensors(SensorRequest) [85]
[60]     0.0    0.00    0.00    3263         SetRequest(request_t) [60]
-----------------------------------------------
                0.00    0.00       1/3263        Finish2(double, double) [165]
                0.00    0.00       1/3263        SetVisitingLed2(double, double) [142]
                0.00    0.00       3/3263        SetReturningLed2(double, double) [112]
                0.00    0.00    3258/3263        DriveMotors(double, double) [62]
[61]     0.0    0.00    0.00    3263         PerformAction(bool, bool, bool, double, double) [61]
-----------------------------------------------
                0.00    0.00    1626/3258        MotorController::drive(Action*, SensorRequest) [88]
                0.00    0.00    1632/3258        Mouse::behave() [2]
[62]     0.0    0.00    0.00    3258         DriveMotors(double, double) [62]
                0.00    0.00    3258/3263        PerformAction(bool, bool, bool, double, double) [61]
-----------------------------------------------
                0.00    0.00      12/2996        Meditator::decideBeaconToReturn() [26]
                0.00    0.00    1005/2996        Meditator::actionGoToBeacon() [6]
                0.00    0.00    1979/2996        Meditator::actionGoToStart() [7]
[63]     0.0    0.00    0.00    2996         Plan::CyclesUntilObjective() [63]
-----------------------------------------------
                0.00    0.00    2814/2814        WSmaze::applyAllSensors() [42]
[64]     0.0    0.00    0.00    2814         WSmaze::applySensor(double, double, double) [64]
-----------------------------------------------
                0.00    0.00       4/2206        Meditator::actionSearchBeacon() [39]
                0.00    0.00      24/2206        Meditator::decideBeaconToReturn() [26]
                0.00    0.00      48/2206        Meditator::actionGoToStart() [7]
                0.00    0.00     116/2206        Meditator::bestAction() [3]
                0.00    0.00    2014/2206        Meditator::actionGoToBeacon() [6]
[65]     0.0    0.00    0.00    2206         WorldState::setPlan(Plan*) [65]
-----------------------------------------------
                0.00    0.00       1/1803        InitRobot2(char*, int, double*, char*) [138]
                0.00    0.00    1802/1803        socket_thread(void*) [182]
[66]     0.0    0.00    0.00    1803         recv_packet(char*) [66]
-----------------------------------------------
                0.00    0.00    1690/1690        socket_thread(void*) [182]
[67]     0.0    0.00    0.00    1690         ReadObstacleSensors(char const*, measures_t*) [67]
-----------------------------------------------
                0.00    0.00    1689/1689        socket_thread(void*) [182]
[68]     0.0    0.00    0.00    1689         ReadBeaconSensors(char const*, measures_t*) [68]
-----------------------------------------------
                0.00    0.00       1/1667        Meditator::actionGoToBeacon() [6]
                0.00    0.00       2/1667        Plan::wayTo(Position const&, Position const&) [4]
                0.00    0.00      19/1667        MotorController::dockXY(double, double) [108]
                0.00    0.00     116/1667        Meditator::bestAction() [3]
                0.00    0.00    1529/1667        MotorController::goToXY(double, double) [92]
[69]     0.0    0.00    0.00    1667         Action::Action(double, double) [69]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[70]     0.0    0.00    0.00    1647         GetFinished() [70]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[71]     0.0    0.00    0.00    1647         ReadSensors() [71]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[72]     0.0    0.00    0.00    1647         GetStopButton() [72]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[73]     0.0    0.00    0.00    1647         GetStartButton() [73]
-----------------------------------------------
                0.00    0.00    1647/1647        WSsensors::update() [81]
[74]     0.0    0.00    0.00    1647         GetVisitingLed() [74]
-----------------------------------------------
                0.00    0.00    1647/1647        WSsensors::update() [81]
[75]     0.0    0.00    0.00    1647         IsCompassValid() [75]
-----------------------------------------------
                0.00    0.00    1647/1647        WSsensors::update() [81]
[76]     0.0    0.00    0.00    1647         GetBumperSensor() [76]
-----------------------------------------------
                0.00    0.00    1647/1647        WSsensors::update() [81]
[77]     0.0    0.00    0.00    1647         GetCompassSensor() [77]
-----------------------------------------------
                0.00    0.00    1647/1647        WSsensors::update() [81]
[78]     0.0    0.00    0.00    1647         IsGroundSensorValid() [78]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[79]     0.0    0.00    0.00    1647         GetTime() [79]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[80]     0.0    0.00    0.00    1647         WSposition::update() [80]
                0.00    0.00    9041/12338       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00    9041/12338       WSmotors::getInertiaRight(int) [56]
                0.00    0.00    2330/8269        Log::writeDebug(char const*) [57]
-----------------------------------------------
                0.00    0.00    1647/1647        WorldState::update() [13]
[81]     0.0    0.00    0.00    1647         WSsensors::update() [81]
                0.00    0.00    6588/6588        GetObstacleSensor(int) [58]
                0.00    0.00    6588/6588        IsObstacleSensorValid(int) [59]
                0.00    0.00    1647/1647        GetBumperSensor() [76]
                0.00    0.00    1647/1647        IsGroundSensorValid() [78]
                0.00    0.00    1647/1647        GetCompassSensor() [77]
                0.00    0.00    1647/1647        GetVisitingLed() [74]
                0.00    0.00    1647/1647        IsCompassValid() [75]
                0.00    0.00     685/685         GetGroundSensor() [102]
                0.00    0.00       1/8269        Log::writeDebug(char const*) [57]
-----------------------------------------------
                0.00    0.00    1646/1646        WorldState::update() [13]
[82]     0.0    0.00    0.00    1646         WSmotors::update() [82]
-----------------------------------------------
                0.00    0.00    1646/1646        WorldState::update() [13]
[83]     0.0    0.00    0.00    1646         WSsensors::inAnyGround() [83]
-----------------------------------------------
                0.00    0.00    1644/1644        WorldState::update() [13]
[84]     0.0    0.00    0.00    1644         IsBeaconReady(int) [84]
-----------------------------------------------
                0.00    0.00    1632/1632        Mouse::behave() [2]
[85]     0.0    0.00    0.00    1632         MotorController::requestSensors(SensorRequest) [85]
                0.00    0.00    1632/3263        SetRequest(request_t) [60]
                0.00    0.00    1632/12338       WSmotors::getInertiaRight(int) [56]
                0.00    0.00    1632/12338       WSmotors::getInertiaLeft(int) [55]
-----------------------------------------------
                0.00    0.00    1632/1632        Mouse::behave() [2]
[86]     0.0    0.00    0.00    1632         Log::update() [86]
-----------------------------------------------
                0.00    0.00    1632/1632        Mouse::behave() [2]
[87]     0.0    0.00    0.00    1632         Meditator::CalculateSensorRequest() [87]
-----------------------------------------------
                0.00    0.00    1631/1631        Mouse::behave() [2]
[88]     0.0    0.00    0.00    1631         MotorController::drive(Action*, SensorRequest) [88]
                0.00    0.00    1631/3263        SetRequest(request_t) [60]
                0.00    0.00    1631/1631        WSmotors::action_done(Action*) [89]
                0.00    0.00    1626/3258        DriveMotors(double, double) [62]
                0.00    0.00    1517/1517        MotorController::updateChangedActions() [97]
                0.00    0.00    1517/1517        WSposition::PredictPosition(Action*) [96]
                0.00    0.00    1517/8269        Log::writeDebug(char const*) [57]
                0.00    0.00       3/3           SetReturningLed2(double, double) [112]
                0.00    0.00       1/1           Finish2(double, double) [165]
                0.00    0.00       1/1           SetVisitingLed2(double, double) [142]
-----------------------------------------------
                0.00    0.00    1631/1631        MotorController::drive(Action*, SensorRequest) [88]
[89]     0.0    0.00    0.00    1631         WSmotors::action_done(Action*) [89]
-----------------------------------------------
                0.00    0.00     504/1531        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.00    1027/1531        Plan::wayTo(Position const&, Position const&) [4]
[90]     0.0    0.00    0.00    1531         Heap::Heap() [90]
-----------------------------------------------
                0.00    0.00     504/1531        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.00    1027/1531        Plan::wayTo(Position const&, Position const&) [4]
[91]     0.0    0.00    0.00    1531         Path::clear(DiscretePosition const&) [91]
-----------------------------------------------
                0.00    0.00     504/1529        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.00    1025/1529        Plan::wayTo(Position const&, Position const&) [4]
[92]     0.0    0.00    0.00    1529         MotorController::goToXY(double, double) [92]
                0.00    0.00    1529/12338       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00    1529/12338       WSmotors::getInertiaRight(int) [56]
                0.00    0.00    1529/1667        Action::Action(double, double) [69]
                0.00    0.00    1362/1381        WSmotors::getMaxPowerFront(double, double, double*, double*) [98]
                0.00    0.00    1362/8269        Log::writeDebug(char const*) [57]
                0.00    0.00    1186/1202        WSmotors::getMaxPowerLeftTurn(double, double, double*, double*) [99]
-----------------------------------------------
                0.00    0.00     504/1529        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.00    1025/1529        Plan::wayTo(Position const&, Position const&) [4]
[93]     0.0    0.00    0.00    1529         Heap::~Heap() [93]
-----------------------------------------------
                0.00    0.00     504/1529        Plan::wayThroughKnownPlacesTo(Position const&, Position const&) [8]
                0.00    0.00    1025/1529        Plan::wayTo(Position const&, Position const&) [4]
[94]     0.0    0.00    0.00    1529         Plan::findRoute(DiscretePosition, DiscretePosition) [94]
                0.00    0.00      10/17          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [109]
-----------------------------------------------
                0.00    0.00       3/1521        Meditator::actionSearchBeacon() [39]
                0.00    0.00     509/1521        Meditator::actionGoToStart() [7]
                0.00    0.00    1009/1521        Meditator::actionGoToBeacon() [6]
[95]     0.0    0.00    0.00    1521         WSsensors::CollidedRecently() [95]
-----------------------------------------------
                0.00    0.00    1517/1517        MotorController::drive(Action*, SensorRequest) [88]
[96]     0.0    0.00    0.00    1517         WSposition::PredictPosition(Action*) [96]
-----------------------------------------------
                0.00    0.00    1517/1517        MotorController::drive(Action*, SensorRequest) [88]
[97]     0.0    0.00    0.00    1517         MotorController::updateChangedActions() [97]
-----------------------------------------------
                0.00    0.00      19/1381        MotorController::dockXY(double, double) [108]
                0.00    0.00    1362/1381        MotorController::goToXY(double, double) [92]
[98]     0.0    0.00    0.00    1381         WSmotors::getMaxPowerFront(double, double, double*, double*) [98]
-----------------------------------------------
                0.00    0.00      16/1202        MotorController::dockXY(double, double) [108]
                0.00    0.00    1186/1202        MotorController::goToXY(double, double) [92]
[99]     0.0    0.00    0.00    1202         WSmotors::getMaxPowerLeftTurn(double, double, double*, double*) [99]
-----------------------------------------------
                0.00    0.00      12/1040        Meditator::decideBeaconToReturn() [26]
                0.00    0.00      23/1040        Meditator::actionGoToStart() [7]
                0.00    0.00    1005/1040        Meditator::actionGoToBeacon() [6]
[100]    0.0    0.00    0.00    1040         WSbeacon::getPosition() [100]
-----------------------------------------------
                0.00    0.00     818/818         WSmaze::applyAllSensors() [42]
[101]    0.0    0.00    0.00     818         WSmaze::applySensorMatrix(int, double, double, double, double, double) [101]
-----------------------------------------------
                0.00    0.00     685/685         WSsensors::update() [81]
[102]    0.0    0.00    0.00     685         GetGroundSensor() [102]
-----------------------------------------------
                0.00    0.00     438/438         WSbeacon::update(bool) [14]
[103]    0.0    0.00    0.00     438         GetBeaconSensor(int) [103]
-----------------------------------------------
                0.00    0.00     437/437         WSbeacon::update(bool) [14]
[104]    0.0    0.00    0.00     437         WSposition::getLagDirDeg(int) [104]
-----------------------------------------------
                0.00    0.00     437/437         WSbeacon::applySensor(double) [20]
[105]    0.0    0.00    0.00     437         WSposition::getLagPos(int) [105]
-----------------------------------------------
                0.00    0.00      58/58          Plan::wayTo(Position const&, Position const&) [4]
[106]    0.0    0.00    0.00      58         MotorController::goSlowToXY(double, double) [106]
-----------------------------------------------
                0.00    0.00      29/29          Meditator::bestAction() [3]
[107]    0.0    0.00    0.00      29         MotorController::isMouseStoppedAhead() [107]
-----------------------------------------------
                0.00    0.00      19/19          Meditator::actionGoToStart() [7]
[108]    0.0    0.00    0.00      19         MotorController::dockXY(double, double) [108]
                0.00    0.00      19/12338       WSmotors::getInertiaLeft(int) [55]
                0.00    0.00      19/12338       WSmotors::getInertiaRight(int) [56]
                0.00    0.00      19/1381        WSmotors::getMaxPowerFront(double, double, double*, double*) [98]
                0.00    0.00      19/1667        Action::Action(double, double) [69]
                0.00    0.00      16/1202        WSmotors::getMaxPowerLeftTurn(double, double, double*, double*) [99]
-----------------------------------------------
                0.00    0.00       3/17          Plan::wayTo(Position const&, Position const&) [4]
                0.00    0.00       4/17          Plan::optimizeRoute() [29]
                0.00    0.00      10/17          Plan::findRoute(DiscretePosition, DiscretePosition) [94]
[109]    0.0    0.00    0.00      17         std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [109]
-----------------------------------------------
                0.00    0.00      10/10          WSbeaconsearch::WSbeaconsearch(WorldState*) [171]
[110]    0.0    0.00    0.00      10         std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> >::_M_insert_aux(__gnu_cxx::__normal_iterator<WSbeaconsearch::SearchArea*, std::vector<WSbeaconsearch::SearchArea, std::allocator<WSbeaconsearch::SearchArea> > >, WSbeaconsearch::SearchArea const&) [110]
-----------------------------------------------
                0.00    0.00       4/4           Meditator::actionGoToBeacon() [6]
[111]    0.0    0.00    0.00       4         Action::setType(atype, int) [111]
-----------------------------------------------
                0.00    0.00       3/3           MotorController::drive(Action*, SensorRequest) [88]
[112]    0.0    0.00    0.00       3         SetReturningLed2(double, double) [112]
                0.00    0.00       3/3263        PerformAction(bool, bool, bool, double, double) [61]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::actionSearchBeacon() [39]
[113]    0.0    0.00    0.00       2         WSbeaconsearch::getProbableBeaconPos() [113]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::bestAction() [3]
[114]    0.0    0.00    0.00       2         WSbeaconsearch::allUnreachableOrVisited() [114]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::bestAction() [3]
[115]    0.0    0.00    0.00       2         WSbeaconsearch::markCurrentPositionAsUnreachable() [115]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::bestAction() [3]
[116]    0.0    0.00    0.00       2         WSmaze::erodeToUnknown(char (*) [280], char (*) [280]) [116]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::bestAction() [3]
[117]    0.0    0.00    0.00       2         WSmaze::erodeMazeToUnknown() [117]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::bestAction() [3]
[118]    0.0    0.00    0.00       2         WSmaze::PaintMouseStoppedAhead() [118]
-----------------------------------------------
                0.00    0.00       2/2           Meditator::bestAction() [3]
[119]    0.0    0.00    0.00       2         WSmaze::applyWallRobotMatrixAfterProcess(double, double) [119]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[120]    0.0    0.00    0.00       1         global constructors keyed to _Z12dealwithexitv [120]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[121]    0.0    0.00    0.00       1         global constructors keyed to _Z3guiPv [121]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[122]    0.0    0.00    0.00       1         global constructors keyed to _Z9tServerWSPv [122]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[123]    0.0    0.00    0.00       1         global constructors keyed to _ZN10ConnectionC2EPcS0_i [123]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[124]    0.0    0.00    0.00       1         global constructors keyed to _ZN10WSpositionC2EP10WorldState [124]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[125]    0.0    0.00    0.00       1         global constructors keyed to _ZN10WorldStateC2EiP3Log [125]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[126]    0.0    0.00    0.00       1         global constructors keyed to _ZN14WSbeaconsearchC2EP10WorldState [126]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[127]    0.0    0.00    0.00       1         global constructors keyed to _ZN15MotorControllerC2EP10WorldStateP3Log [127]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[128]    0.0    0.00    0.00       1         global constructors keyed to _ZN3LogC2EP10WorldStateb [128]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[129]    0.0    0.00    0.00       1         global constructors keyed to _ZN4HeapC2Ev [129]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[130]    0.0    0.00    0.00       1         global constructors keyed to _ZN4Path11destinationE [130]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[131]    0.0    0.00    0.00       1         global constructors keyed to _ZN4PlanC2EP10WorldStateP15MotorController [131]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[132]    0.0    0.00    0.00       1         global constructors keyed to _ZN6ActionC2Edd [132]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[133]    0.0    0.00    0.00       1         global constructors keyed to _ZN6WSmazeC2EP10WorldState [133]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[134]    0.0    0.00    0.00       1         global constructors keyed to _ZN8WSbeaconC2EP10WorldStatei [134]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[135]    0.0    0.00    0.00       1         global constructors keyed to _ZN8WSmotorsC2EP10WorldState [135]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[136]    0.0    0.00    0.00       1         global constructors keyed to _ZN9MeditatorC2EP10WorldStateP15MotorController [136]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[137]    0.0    0.00    0.00       1         global constructors keyed to _ZN9WSsensorsC2EP10WorldState [137]
-----------------------------------------------
                0.00    0.00       1/1           Connection::connect() [166]
[138]    0.0    0.00    0.00       1         InitRobot2(char*, int, double*, char*) [138]
                0.00    0.00       1/1803        recv_packet(char*) [66]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[139]    0.0    0.00    0.00       1         GetCycleTime() [139]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[140]    0.0    0.00    0.00       1         GetFinalTime() [140]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[141]    0.0    0.00    0.00       1         GetNoiseMotors() [141]
-----------------------------------------------
                0.00    0.00       1/1           MotorController::drive(Action*, SensorRequest) [88]
[142]    0.0    0.00    0.00       1         SetVisitingLed2(double, double) [142]
                0.00    0.00       1/3263        PerformAction(bool, bool, bool, double, double) [61]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[143]    0.0    0.00    0.00       1         GetNumberOfBeacons() [143]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[144]    0.0    0.00    0.00       1         GetNoiseBeaconSensor() [144]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[145]    0.0    0.00    0.00       1         GetNoiseCompassSensor() [145]
-----------------------------------------------
                0.00    0.00       1/1           WSparameters::update() [169]
[146]    0.0    0.00    0.00       1         GetNoiseObstacleSensor() [146]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[147]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [147]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[148]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [148]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[149]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [149]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[150]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [150]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [293]
[151]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [151]
