Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.72    0.00  160667/424142      WSmaze::validToGoWithMouse(int, int) [30]
                0.00    0.59     343/794         Plan::optimizeRoute() [35]
                0.02    0.22  160667/424142      Heap::deleteMin() [42]
                0.20    0.00  256959/648109      Path::update(Path*, double) [45]
                0.11    0.00  257304/648905      Heap::insert(Path*) [51]
                0.01    0.00  160669/424144      Heap::isEmpty() [68]
                0.00    0.00     343/794         Plan::findRoute(DiscretePosition, DiscretePosition) [69]
                0.00    0.00     343/794         MotorController::goToXY(double, double) [78]
                0.00    0.00     345/796         Heap::Heap() [114]
                0.00    0.00     343/794         Heap::makeEmpty() [115]
                0.00    0.00     343/794         Heap::~Heap() [116]
                0.00    0.00     173/382         MotorController::goSlowToXY(double, double) [121]
                0.00    0.00       2/804         Action::Action(double, double) [111]
-----------------------------------------------
                7.75    0.00     926/926         WSmaze::update() [4]
[18]     6.3    7.75    0.00     926         WSmaze::clearCanGoWithMouseMatrix() [18]
-----------------------------------------------
                7.51    0.00     668/668         WSbeacon::update(bool) [12]
[19]     6.1    7.51    0.00     668         WSbeacon::forceFindMax() [19]
-----------------------------------------------
                1.20    0.00  353289/2040093     Plan::wayExploringTo(Position const&) [22]
                1.20    0.00  353986/2040093     Plan::tryWayToPoint(int) [37]
                2.17    0.00  641183/2040093     Plan::wayTo(Position const&) [17]
                2.34    0.00  691635/2040093     Plan::wayThroughKnownPlacesTo(Position const&) [13]
[20]     5.6    6.92    0.00 2040093         WSmaze::goodToGoWithMouse(int, int) [20]
-----------------------------------------------
                0.00    5.30     214/214         Meditator::bestAction() [9]
[21]     4.3    0.00    5.30     214         Meditator::actionSearchBeacon() [21]
                0.43    4.84     213/213         Plan::wayExploringTo(Position const&) [22]
                0.00    0.02       1/345         Meditator::actionGoToBeacon() [16]
                0.00    0.00     214/438         WSbeacon::getProb() [75]
                0.00    0.00     214/788         Meditator::dealWithCollision() [117]
                0.00    0.00     213/805         WorldState::setPlan(Plan*) [109]
                0.00    0.00     213/214         WSbeaconsearch::getProbableBeaconPos() [124]
-----------------------------------------------
                0.43    4.84     213/213         Meditator::actionSearchBeacon() [21]
[22]     4.3    0.43    4.84     213         Plan::wayExploringTo(Position const&) [22]
                0.02    1.18     213/796         Plan::clearTravelCost(DiscretePosition const&, DiscretePosition const&) [23]
                1.20    0.00  353289/2040093     WSmaze::goodToGoWithMouse(int, int) [20]
                0.75    0.00  601056/2997752     WSmaze::CanGoWithMouse(int, int) [26]
                0.63    0.00  353076/1591748     WSmaze::isKnown(int, int) [27]
                0.38    0.00   86147/424142      WSmaze::validToGoWithMouse(int, int) [30]
                0.00    0.37     213/794         Plan::optimizeRoute() [35]
                0.01    0.12   86147/424142      Heap::deleteMin() [42]
                0.11    0.00  141495/648109      Path::update(Path*, double) [45]
                0.06    0.00  141708/648905      Heap::insert(Path*) [51]
                0.00    0.00   86147/424144      Heap::isEmpty() [68]
                0.00    0.00     213/794         Plan::findRoute(DiscretePosition, DiscretePosition) [69]
                0.00    0.00     213/794         MotorController::goToXY(double, double) [78]
                0.00    0.00     213/796         Heap::Heap() [114]
                0.00    0.00     213/794         Heap::makeEmpty() [115]
                0.00    0.00     213/794         Heap::~Heap() [116]
                0.00    0.00      69/382         MotorController::goSlowToXY(double, double) [121]
-----------------------------------------------
                0.02    1.18     213/796         Plan::wayExploringTo(Position const&) [22]
                0.03    1.32     238/796         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.04    1.92     345/796         Plan::wayTo(Position const&) [17]
[23]     3.7    0.09    4.42     796         Plan::clearTravelCost(DiscretePosition const&, DiscretePosition const&) [23]
                4.42    0.00 31203200/31203200     Path::clear(DiscretePosition const&) [24]
-----------------------------------------------
                4.42    0.00 31203200/31203200     Plan::clearTravelCost(DiscretePosition const&, DiscretePosition const&) [23]
[24]     3.6    4.42    0.00 31203200         Path::clear(DiscretePosition const&) [24]
-----------------------------------------------
                0.05    0.00  243642/20822682     WSbeaconsearch::update() [47]
                3.91    0.00 20579040/20822682     WSmaze::createSensor() [8]
[25]     3.2    3.96    0.00 20822682         MathTools::angle_between(double, double, double) [25]
-----------------------------------------------
                0.75    0.00  601056/2997752     Plan::wayExploringTo(Position const&) [22]
                1.39    0.00 1110528/2997752     Plan::wayTo(Position const&) [17]
                1.61    0.00 1286168/2997752     Plan::wayThroughKnownPlacesTo(Position const&) [13]
[26]     3.0    3.75    0.00 2997752         WSmaze::CanGoWithMouse(int, int) [26]
-----------------------------------------------
                0.63    0.00  353076/1591748     Plan::wayExploringTo(Position const&) [22]
                2.19    0.00 1238672/1591748     Plan::wayThroughKnownPlacesTo(Position const&) [13]
[27]     2.3    2.82    0.00 1591748         WSmaze::isKnown(int, int) [27]
-----------------------------------------------
                0.74    1.40     112/112         WSbeacon::update(bool) [12]
[28]     1.7    0.74    1.40     112         WSbeacon::update_beacon_visible(bool, int, int) [28]
                1.40    0.00 4897489/4897489     WSbeacon::paint_pixel(int, int, int, int, int, int, int*) [34]
                0.00    0.01     224/224         WSbeacon::calc_best_definition(bool, int, int, int, int, char) [79]
-----------------------------------------------
                2.08    0.00    2778/2778        WSmaze::doErodesAndDilates() [10]
[29]     1.7    2.08    0.00    2778         WSmaze::erode(char (*) [280], char (*) [280]) [29]
-----------------------------------------------
                0.38    0.00   86147/424142      Plan::wayExploringTo(Position const&) [22]
                0.72    0.00  160667/424142      Plan::wayTo(Position const&) [17]
                0.79    0.00  177328/424142      Plan::wayThroughKnownPlacesTo(Position const&) [13]
[30]     1.5    1.89    0.00  424142         WSmaze::validToGoWithMouse(int, int) [30]
-----------------------------------------------
                1.61    0.00    2778/2778        WSmaze::doErodesAndDilates() [10]
[31]     1.3    1.61    0.00    2778         WSmaze::dilate(char (*) [280], char (*) [280]) [31]
-----------------------------------------------
                0.00    1.51       1/1           Mouse::Mouse(int, char**) [5]
[32]     1.2    0.00    1.51       1         WorldState::onlineWSCreation() [32]
                0.02    1.49       1/1           WSbeacon::WSbeacon(WorldState*) [33]
                0.00    0.00       1/1           WSparameters::update() [179]
                0.00    0.00       1/1           WSparameters::WSparameters() [180]
-----------------------------------------------
                0.02    1.49       1/1           WorldState::onlineWSCreation() [32]
[33]     1.2    0.02    1.49       1         WSbeacon::WSbeacon(WorldState*) [33]
                0.96    0.00       1/1           WSbeacon::calc_not_visible_mask_maps() [38]
                0.53    0.00       1/1           WSbeacon::calc_visible_mask_maps() [44]
-----------------------------------------------
                1.40    0.00 4897489/4897489     WSbeacon::update_beacon_visible(bool, int, int) [28]
[34]     1.1    1.40    0.00 4897489         WSbeacon::paint_pixel(int, int, int, int, int, int, int*) [34]
-----------------------------------------------
                0.00    0.37     213/794         Plan::wayExploringTo(Position const&) [22]
                0.00    0.41     238/794         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.59     343/794         Plan::wayTo(Position const&) [17]
[35]     1.1    0.00    1.36     794         Plan::optimizeRoute() [35]
                0.00    1.36    7284/7284        Plan::getNextOptimizedPoint() [36]
                0.01    0.00     794/1588        std::vector<DiscretePosition, std::allocator<DiscretePosition> >::erase(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, __gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >) [71]
                0.00    0.00       7/15          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [127]
-----------------------------------------------
                0.00    1.36    7284/7284        Plan::optimizeRoute() [35]
[36]     1.1    0.00    1.36    7284         Plan::getNextOptimizedPoint() [36]
                0.16    1.20   31137/31137       Plan::tryWayToPoint(int) [37]
-----------------------------------------------
                0.16    1.20   31137/31137       Plan::getNextOptimizedPoint() [36]
[37]     1.1    0.16    1.20   31137         Plan::tryWayToPoint(int) [37]
                1.20    0.00  353986/2040093     WSmaze::goodToGoWithMouse(int, int) [20]
-----------------------------------------------
                0.96    0.00       1/1           WSbeacon::WSbeacon(WorldState*) [33]
[38]     0.8    0.96    0.00       1         WSbeacon::calc_not_visible_mask_maps() [38]
-----------------------------------------------
                0.05    0.00      78/1170        WSbeacon::update_walls_if_visible(double, double, int, int) [64]
                0.65    0.00    1092/1170        WSbeacon::update(bool) [12]
[39]     0.6    0.70    0.00    1170         WSbeacon::update_beacon_not_visible(double, double, int, int, bool, bool) [39]
-----------------------------------------------
                0.04    0.63     926/926         WSmaze::update() [4]
[40]     0.5    0.04    0.63     926         WSmaze::applyAllSensors() [40]
                0.01    0.31    1613/1613        WSmaze::applyCleanSensor(double, double, double) [49]
                0.01    0.30    2091/2091        WSmaze::applySensor(double, double, double) [50]
-----------------------------------------------
                0.66    0.00 2831925/2831925     WSmaze::createSensor() [8]
[41]     0.5    0.66    0.00 2831925         WSmaze::distri_normal_acc(double, double) [41]
-----------------------------------------------
                0.01    0.12   86147/424142      Plan::wayExploringTo(Position const&) [22]
                0.02    0.22  160667/424142      Plan::wayTo(Position const&) [17]
                0.02    0.24  177328/424142      Plan::wayThroughKnownPlacesTo(Position const&) [13]
[42]     0.5    0.04    0.57  424142         Heap::deleteMin() [42]
                0.57    0.00  424142/424142      Heap::percolateDown(int) [43]
-----------------------------------------------
                0.57    0.00  424142/424142      Heap::deleteMin() [42]
[43]     0.5    0.57    0.00  424142         Heap::percolateDown(int) [43]
-----------------------------------------------
                0.53    0.00       1/1           WSbeacon::WSbeacon(WorldState*) [33]
[44]     0.4    0.53    0.00       1         WSbeacon::calc_visible_mask_maps() [44]
-----------------------------------------------
                0.11    0.00  141495/648109      Plan::wayExploringTo(Position const&) [22]
                0.19    0.00  249655/648109      Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.20    0.00  256959/648109      Plan::wayTo(Position const&) [17]
[45]     0.4    0.50    0.00  648109         Path::update(Path*, double) [45]
-----------------------------------------------
                0.12    0.04     828/2441        WSmaze::applySensor(double, double, double) [50]
                0.24    0.08    1613/2441        WSmaze::applyCleanSensor(double, double, double) [49]
[46]     0.4    0.36    0.12    2441         WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double) [46]
                0.12    0.00  106804/231810      WSmaze::setMazeMatPos(int, int, char, double) [52]
-----------------------------------------------
                0.15    0.29     926/926         WorldState::update() [3]
[47]     0.4    0.15    0.29     926         WSbeaconsearch::update() [47]
                0.10    0.00  362992/362992      WSbeaconsearch::SearchArea::operator<(WSbeaconsearch::SearchArea const&) const [60]
                0.09    0.00  278196/278196      WSbeaconsearch::inArea(int) [61]
                0.06    0.00  278357/278357      WSbeaconsearch::outOfBounds(int) [63]
                0.05    0.00  243642/20822682     MathTools::angle_between(double, double, double) [25]
-----------------------------------------------
                0.01    0.38       9/9           Meditator::bestAction() [9]
[48]     0.3    0.01    0.38       9         Meditator::actionLeaveBeacon() [48]
                0.03    0.35       9/238         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.00       9/805         WorldState::setPlan(Plan*) [109]
-----------------------------------------------
                0.01    0.31    1613/1613        WSmaze::applyAllSensors() [40]
[49]     0.3    0.01    0.31    1613         WSmaze::applyCleanSensor(double, double, double) [49]
                0.24    0.08    1613/2441        WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double) [46]
-----------------------------------------------
                0.01    0.30    2091/2091        WSmaze::applyAllSensors() [40]
[50]     0.2    0.01    0.30    2091         WSmaze::applySensor(double, double, double) [50]
                0.12    0.04     828/2441        WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double) [46]
                0.08    0.06    1263/1263        WSmaze::applySensorMatrix(int, double, double, double, double, double) [58]
-----------------------------------------------
                0.06    0.00  141708/648905      Plan::wayExploringTo(Position const&) [22]
                0.11    0.00  249893/648905      Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.11    0.00  257304/648905      Plan::wayTo(Position const&) [17]
[51]     0.2    0.28    0.00  648905         Heap::insert(Path*) [51]
-----------------------------------------------
                0.06    0.00   51852/231810      WSmaze::applySensorMatrix(int, double, double, double, double, double) [58]
                0.08    0.00   73154/231810      WSmaze::applyRobotMatrix(double, double) [59]
                0.12    0.00  106804/231810      WSmaze::applyCleanSensorMatrix(int, double, double, double, double, double) [46]
[52]     0.2    0.25    0.00  231810         WSmaze::setMazeMatPos(int, int, char, double) [52]
-----------------------------------------------
                0.14    0.07       1/1           Meditator::Meditator(WorldState*, MotorController*) [54]
[53]     0.2    0.14    0.07       1         Plan::Plan(WorldState*, MotorController*) [53]
                0.03    0.04       1/1           Plan::initTravelCost() [62]
-----------------------------------------------
                0.00    0.21       1/1           Mouse::Mouse(int, char**) [5]
[54]     0.2    0.00    0.21       1         Meditator::Meditator(WorldState*, MotorController*) [54]
                0.14    0.07       1/1           Plan::Plan(WorldState*, MotorController*) [53]
-----------------------------------------------
                0.21    0.00      10/10          WSbeacon::update(bool) [12]
[55]     0.2    0.21    0.00      10         WSbeacon::update_beacon_area(int, int, double, double) [55]
-----------------------------------------------
                0.17    0.00       1/1           __do_global_ctors_aux [57]
[56]     0.1    0.17    0.00       1         global constructors keyed to _ZN6WSmazeC2EP10WorldState [56]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [162]
-----------------------------------------------
                                                 <spontaneous>
[57]     0.1    0.00    0.17                 __do_global_ctors_aux [57]
                0.17    0.00       1/1           global constructors keyed to _ZN6WSmazeC2EP10WorldState [56]
                0.00    0.00       1/1           global constructors keyed to _ZN15MotorControllerC2EP10WorldStateP3Log [138]
                0.00    0.00       1/1           global constructors keyed to _ZN9MeditatorC2EP10WorldStateP15MotorController [146]
                0.00    0.00       1/1           global constructors keyed to _Z3guiPv [133]
                0.00    0.00       1/1           global constructors keyed to _ZN8WSbeaconC2EP10WorldState [144]
                0.00    0.00       1/1           global constructors keyed to _ZN8WSmotorsC2EP10WorldState [145]
                0.00    0.00       1/1           global constructors keyed to _ZN9WSsensorsC2EP10WorldState [147]
                0.00    0.00       1/1           global constructors keyed to _ZN10WSpositionC2EP10WorldState [135]
                0.00    0.00       1/1           global constructors keyed to _ZN10ConnectionC2EPcS0_i [134]
                0.00    0.00       1/1           global constructors keyed to _ZN6ActionC2Edd [143]
                0.00    0.00       1/1           global constructors keyed to _ZN10WorldStateC2Ei [136]
                0.00    0.00       1/1           global constructors keyed to _ZN3LogC2EP10WorldStateb [139]
                0.00    0.00       1/1           global constructors keyed to _ZN4HeapC2Ev [140]
                0.00    0.00       1/1           global constructors keyed to _ZN4Path4initERK16DiscretePosition [141]
                0.00    0.00       1/1           global constructors keyed to _ZN4PlanC2EP10WorldStateP15MotorController [142]
                0.00    0.00       1/1           global constructors keyed to main [148]
                0.00    0.00       1/1           global constructors keyed to _ZN14WSbeaconsearchC2EP10WorldState [137]
-----------------------------------------------
                0.08    0.06    1263/1263        WSmaze::applySensor(double, double, double) [50]
[58]     0.1    0.08    0.06    1263         WSmaze::applySensorMatrix(int, double, double, double, double, double) [58]
                0.06    0.00   51852/231810      WSmaze::setMazeMatPos(int, int, char, double) [52]
-----------------------------------------------
                0.02    0.08     926/926         WSmaze::update() [4]
[59]     0.1    0.02    0.08     926         WSmaze::applyRobotMatrix(double, double) [59]
                0.08    0.00   73154/231810      WSmaze::setMazeMatPos(int, int, char, double) [52]
-----------------------------------------------
                0.10    0.00  362992/362992      WSbeaconsearch::update() [47]
[60]     0.1    0.10    0.00  362992         WSbeaconsearch::SearchArea::operator<(WSbeaconsearch::SearchArea const&) const [60]
-----------------------------------------------
                0.09    0.00  278196/278196      WSbeaconsearch::update() [47]
[61]     0.1    0.09    0.00  278196         WSbeaconsearch::inArea(int) [61]
-----------------------------------------------
                0.03    0.04       1/1           Plan::Plan(WorldState*, MotorController*) [53]
[62]     0.1    0.03    0.04       1         Plan::initTravelCost() [62]
                0.04    0.00  156800/156800      Path::init(DiscretePosition const&) [65]
-----------------------------------------------
                0.06    0.00  278357/278357      WSbeaconsearch::update() [47]
[63]     0.0    0.06    0.00  278357         WSbeaconsearch::outOfBounds(int) [63]
-----------------------------------------------
                0.00    0.05     224/224         WSbeacon::update(bool) [12]
[64]     0.0    0.00    0.05     224         WSbeacon::update_walls_if_visible(double, double, int, int) [64]
                0.05    0.00      78/1170        WSbeacon::update_beacon_not_visible(double, double, int, int, bool, bool) [39]
-----------------------------------------------
                0.04    0.00  156800/156800      Plan::initTravelCost() [62]
[65]     0.0    0.04    0.00  156800         Path::init(DiscretePosition const&) [65]
-----------------------------------------------
                0.01    0.02     805/805         Mouse::behave() [2]
[66]     0.0    0.01    0.02     805         MotorController::drive(Action*) [66]
                0.01    0.00     805/805         WSmotors::action_done(Action*) [73]
                0.00    0.01     803/803         DriveMotors(double, double) [77]
                0.00    0.00       1/1           Finish2(double, double) [84]
                0.00    0.00       1/1           SetReturningLed2(double, double) [83]
                0.00    0.00     805/805         Log::doneActionLog() [110]
                0.00    0.00     800/800         WSposition::PredictPosition(Action*) [112]
-----------------------------------------------
                0.03    0.00       1/1           WSmaze::WSmaze(WorldState*) [7]
[67]     0.0    0.03    0.00       1         WSmaze::init_prob() [67]
-----------------------------------------------
                0.00    0.00   86147/424144      Plan::wayExploringTo(Position const&) [22]
                0.01    0.00  160669/424144      Plan::wayTo(Position const&) [17]
                0.01    0.00  177328/424144      Plan::wayThroughKnownPlacesTo(Position const&) [13]
[68]     0.0    0.02    0.00  424144         Heap::isEmpty() [68]
-----------------------------------------------
                0.00    0.00     213/794         Plan::wayExploringTo(Position const&) [22]
                0.00    0.00     238/794         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.00     343/794         Plan::wayTo(Position const&) [17]
[69]     0.0    0.01    0.01     794         Plan::findRoute(DiscretePosition, DiscretePosition) [69]
                0.01    0.00     794/1588        std::vector<DiscretePosition, std::allocator<DiscretePosition> >::erase(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, __gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >) [71]
                0.00    0.00       8/15          std::vector<DiscretePosition, std::allocator<DiscretePosition> >::_M_insert_aux(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, DiscretePosition const&) [127]
-----------------------------------------------
                                                 <spontaneous>
[70]     0.0    0.01    0.00                 WSmaze::nearWall(int, int) [70]
-----------------------------------------------
                0.01    0.00     794/1588        Plan::findRoute(DiscretePosition, DiscretePosition) [69]
                0.01    0.00     794/1588        Plan::optimizeRoute() [35]
[71]     0.0    0.01    0.00    1588         std::vector<DiscretePosition, std::allocator<DiscretePosition> >::erase(__gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >, __gnu_cxx::__normal_iterator<DiscretePosition*, std::vector<DiscretePosition, std::allocator<DiscretePosition> > >) [71]
-----------------------------------------------
                0.00    0.00       1/805         SetReturningLed2(double, double) [83]
                0.00    0.00       1/805         Finish2(double, double) [84]
                0.01    0.00     803/805         DriveMotors(double, double) [77]
[72]     0.0    0.01    0.00     805         PerformAction(bool, bool, double, double) [72]
-----------------------------------------------
                0.01    0.00     805/805         MotorController::drive(Action*) [66]
[73]     0.0    0.01    0.00     805         WSmotors::action_done(Action*) [73]
-----------------------------------------------
                0.00    0.00       6/728         MotorController::dockXY(double, double) [82]
                0.01    0.00     722/728         MotorController::goToXY(double, double) [78]
[74]     0.0    0.01    0.00     728         WSmotors::getMaxPowerLeftTurn(double, double, double*, double*) [74]
-----------------------------------------------
                0.00    0.00     214/438         Meditator::actionSearchBeacon() [21]
                0.01    0.00     224/438         WSbeacon::calc_best_definition(bool, int, int, int, int, char) [79]
[75]     0.0    0.01    0.00     438         WSbeacon::getProb() [75]
-----------------------------------------------
                0.01    0.00     345/345         Meditator::actionGoToBeacon() [16]
[76]     0.0    0.01    0.00     345         WSbeacon::getX() [76]
-----------------------------------------------
                0.00    0.01     803/803         MotorController::drive(Action*) [66]
[77]     0.0    0.00    0.01     803         DriveMotors(double, double) [77]
                0.01    0.00     803/805         PerformAction(bool, bool, double, double) [72]
-----------------------------------------------
                0.00    0.00     213/794         Plan::wayExploringTo(Position const&) [22]
                0.00    0.00     238/794         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.00     343/794         Plan::wayTo(Position const&) [17]
[78]     0.0    0.00    0.01     794         MotorController::goToXY(double, double) [78]
                0.01    0.00     722/728         WSmotors::getMaxPowerLeftTurn(double, double, double*, double*) [74]
                0.00    0.00     794/804         Action::Action(double, double) [111]
                0.00    0.00     665/673         WSmotors::getMaxPowerFront(double, double, double*, double*) [119]
-----------------------------------------------
                0.00    0.01     224/224         WSbeacon::update_beacon_visible(bool, int, int) [28]
[79]     0.0    0.00    0.01     224         WSbeacon::calc_best_definition(bool, int, int, int, int, char) [79]
                0.01    0.00     224/438         WSbeacon::getProb() [75]
-----------------------------------------------
                0.01    0.00     926/926         WorldState::update() [3]
[80]     0.0    0.01    0.00     926         GetStopButton() [80]
-----------------------------------------------
                0.01    0.00     926/926         WorldState::update() [3]
[81]     0.0    0.01    0.00     926         GetReturningLed() [81]
-----------------------------------------------
                0.00    0.00       8/8           Meditator::actionGoToStart() [14]
[82]     0.0    0.00    0.00       8         MotorController::dockXY(double, double) [82]
                0.00    0.00       6/728         WSmotors::getMaxPowerLeftTurn(double, double, double*, double*) [74]
                0.00    0.00       8/673         WSmotors::getMaxPowerFront(double, double, double*, double*) [119]
                0.00    0.00       8/804         Action::Action(double, double) [111]
-----------------------------------------------
                0.00    0.00       1/1           MotorController::drive(Action*) [66]
[83]     0.0    0.00    0.00       1         SetReturningLed2(double, double) [83]
                0.00    0.00       1/805         PerformAction(bool, bool, double, double) [72]
-----------------------------------------------
                0.00    0.00       1/1           MotorController::drive(Action*) [66]
[84]     0.0    0.00    0.00       1         Finish2(double, double) [84]
                0.00    0.00       1/805         PerformAction(bool, bool, double, double) [72]
-----------------------------------------------
                0.00    0.00    3704/3704        WSsensors::update() [104]
[91]     0.0    0.00    0.00    3704         GetObstacleSensor(int) [91]
-----------------------------------------------
                0.00    0.00    3700/3700        parse_measures_packet(char const*, measures_t*) [106]
[92]     0.0    0.00    0.00    3700         GetXmlAttribOnOff(char const*, char const*, bool*) [92]
-----------------------------------------------
                0.00    0.00    1850/1850        parse_measures_packet(char const*, measures_t*) [106]
[93]     0.0    0.00    0.00    1850         GetXmlAttribYesNo(char const*, char const*, bool*) [93]
-----------------------------------------------
                0.00    0.00     668/1594        WSbeacon::update(bool) [12]
                0.00    0.00     926/1594        WSsensors::update() [104]
[94]     0.0    0.00    0.00    1594         GetGroundSensor() [94]
-----------------------------------------------
                0.00    0.00       1/935         ConnectToServer(char const*, int, char const*, int, double const*) [153]
                0.00    0.00     934/935         socket_thread(void*) [198]
[95]     0.0    0.00    0.00     935         recv_packet(char*) [95]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[96]     0.0    0.00    0.00     926         GetFinished() [96]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[97]     0.0    0.00    0.00     926         ReadSensors() [97]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[98]     0.0    0.00    0.00     926         GetStartButton() [98]
-----------------------------------------------
                0.00    0.00     926/926         WSsensors::update() [104]
[99]     0.0    0.00    0.00     926         GetBumperSensor() [99]
-----------------------------------------------
                0.00    0.00     926/926         WSsensors::update() [104]
[100]    0.0    0.00    0.00     926         GetCompassSensor() [100]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[101]    0.0    0.00    0.00     926         GetTime() [101]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[102]    0.0    0.00    0.00     926         WSposition::updateMinMaxEver() [102]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[103]    0.0    0.00    0.00     926         WSposition::update() [103]
-----------------------------------------------
                0.00    0.00     926/926         WorldState::update() [3]
[104]    0.0    0.00    0.00     926         WSsensors::update() [104]
                0.00    0.00    3704/3704        GetObstacleSensor(int) [91]
                0.00    0.00     926/926         GetBumperSensor() [99]
                0.00    0.00     926/1594        GetGroundSensor() [94]
                0.00    0.00     926/926         GetCompassSensor() [100]
-----------------------------------------------
                0.00    0.00     925/925         parse_measures_packet(char const*, measures_t*) [106]
[105]    0.0    0.00    0.00     925         ReadObstacleSensors(char const*, measures_t*) [105]
-----------------------------------------------
                0.00    0.00     925/925         socket_thread(void*) [198]
[106]    0.0    0.00    0.00     925         parse_measures_packet(char const*, measures_t*) [106]
                0.00    0.00    3700/3700        GetXmlAttribOnOff(char const*, char const*, bool*) [92]
                0.00    0.00    1850/1850        GetXmlAttribYesNo(char const*, char const*, bool*) [93]
                0.00    0.00     925/925         ReadObstacleSensors(char const*, measures_t*) [105]
-----------------------------------------------
                0.00    0.00     923/923         Mouse::behave() [2]
[107]    0.0    0.00    0.00     923         Log::update() [107]
-----------------------------------------------
                0.00    0.00     807/807         WorldState::update() [3]
[108]    0.0    0.00    0.00     807         WSmotors::update() [108]
-----------------------------------------------
                0.00    0.00       9/805         Meditator::actionLeaveBeacon() [48]
                0.00    0.00     213/805         Meditator::actionSearchBeacon() [21]
                0.00    0.00     238/805         Meditator::actionGoToStart() [14]
                0.00    0.00     345/805         Meditator::actionGoToBeacon() [16]
[109]    0.0    0.00    0.00     805         WorldState::setPlan(Plan*) [109]
-----------------------------------------------
                0.00    0.00     805/805         MotorController::drive(Action*) [66]
[110]    0.0    0.00    0.00     805         Log::doneActionLog() [110]
-----------------------------------------------
                0.00    0.00       2/804         Plan::wayTo(Position const&) [17]
                0.00    0.00       8/804         MotorController::dockXY(double, double) [82]
                0.00    0.00     794/804         MotorController::goToXY(double, double) [78]
[111]    0.0    0.00    0.00     804         Action::Action(double, double) [111]
-----------------------------------------------
                0.00    0.00     800/800         MotorController::drive(Action*) [66]
[112]    0.0    0.00    0.00     800         WSposition::PredictPosition(Action*) [112]
-----------------------------------------------
                0.00    0.00     800/800         Mouse::behave() [2]
[113]    0.0    0.00    0.00     800         MotorController::updateChangedActions() [113]
                0.00    0.00       9/9           std::list<MotorController::ChangedAction, std::allocator<MotorController::ChangedAction> >::erase(std::_List_iterator<MotorController::ChangedAction, MotorController::ChangedAction&, MotorController::ChangedAction*>) [131]
                0.00    0.00       9/9           std::list<MotorController::ChangedAction, std::allocator<MotorController::ChangedAction> >::insert(std::_List_iterator<MotorController::ChangedAction, MotorController::ChangedAction&, MotorController::ChangedAction*>, MotorController::ChangedAction const&) [132]
-----------------------------------------------
                0.00    0.00     213/796         Plan::wayExploringTo(Position const&) [22]
                0.00    0.00     238/796         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.00     345/796         Plan::wayTo(Position const&) [17]
[114]    0.0    0.00    0.00     796         Heap::Heap() [114]
-----------------------------------------------
                0.00    0.00     213/794         Plan::wayExploringTo(Position const&) [22]
                0.00    0.00     238/794         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.00     343/794         Plan::wayTo(Position const&) [17]
[115]    0.0    0.00    0.00     794         Heap::makeEmpty() [115]
-----------------------------------------------
                0.00    0.00     213/794         Plan::wayExploringTo(Position const&) [22]
                0.00    0.00     238/794         Plan::wayThroughKnownPlacesTo(Position const&) [13]
                0.00    0.00     343/794         Plan::wayTo(Position const&) [17]
[116]    0.0    0.00    0.00     794         Heap::~Heap() [116]
-----------------------------------------------
                0.00    0.00     214/788         Meditator::actionSearchBeacon() [21]
